Id;Species;Not_at_all;Occassionally;Often;Main_species;Sum;Gear
HK0214C6;Balistidae;0;1;0;0;1;Spear
HK0214C6;Mugilidae;1;0;0;0;1;none
HK0214C6;Belonidae;1;0;0;0;1;none
HK0214C6;Chirocentridae;1;0;0;0;1;none
HK0214C6;Sphyraenidae;1;0;0;0;1;none
HK0214C6;Caesionidae;1;0;0;0;1;none
HK0214C6;Sardinella_spp;1;0;0;0;1;none
HK0214C6;Anguilliformes;;;;0;0;
HK0214C6;Rhinobatidae;0;0;1;0;1;Spear
HK0214C6;Octopus;0;0;1;0;1;Spear
HK0214C6;Squids;0;0;1;0;1;Spear
HK0214C6;Crabs_Lobsters;0;0;1;0;1;Spear
HK0214C6;Snails;1;0;0;0;1;none
HK0214C6;Others;1;0;0;0;1;none
HK0214C6;Ray;0;0;1;0;1;Spear
HK0214C6;others ongezea hapo chini;1;0;0;0;1;none
HK0214C7;Siganus_sutor;0;1;0;0;1;Handline or Trap?
HK0214C7;Siganus_stellatus;0;0;0;0;0;
HK0214C7;Lethrinus_lentjan;0;1;0;0;1;Handline or Trap?
HK0214C7;Lethrinus_borbonicus;0;1;0;0;1;Handline or Trap?
HK0214C7;Lethrinus_harak;0;1;0;0;1;Handline or Trap?
HK0214C7;Lethrinus_variegatus;0;1;0;0;1;Handline or Trap?
HK0214C7;Lethrinus_mahsena;0;1;0;0;1;Handline or Trap?
HK0214C7;Monodactylus_argentus;0;1;0;0;1;Handline or Trap?
HK0214C7;Lutjanus_fulviflamma;0;1;0;0;1;Handline or Trap?
HK0214C7;Scarus_ghobban;1;1;1;0;3;
HK0214C7;Hipposcarus_harid;1;1;1;0;3;
HK0214C7;Calatomus_carolinus;1;0;1;0;2;
HK0214C7;Leptoscarus_vaigiensis;0;0;0;0;0;
HK0214C7;Plectorhinchus_gibbus;1;0;1;0;2;
HK0214C7;Acanthurus_spp;0;1;1;0;2;
HK0214C7;Serranidae;0;1;1;0;2;
HK0214C7;Mullidae;0;0;1;0;1;Handline or Trap?
HK0214C7;Balistidae;0;1;0;0;1;Handline or Trap?
HK0214C7;Mugilidae;0;0;0;0;0;
HK0214C7;Belonidae;1;0;0;0;1;none
HK0214C7;Chirocentridae;0;0;0;0;0;
HK0214C7;Sphyraenidae;1;0;0;0;1;
HK0214C7;Caesionidae;0;0;1;0;1;Handline or Trap?
HK0214C7;Sardinella_spp;0;0;0;0;0;
HK0214C7;Anguilliformes;0;0;0;0;0;
HK0214C7;Rhinobatidae;0;0;1;0;1;Handline or Trap?
HK0214C7;Octopus;0;0;0;0;0;
HK0214C7;Squids;0;0;0;0;0;
HK0214C7;Crabs_Lobsters;0;0;0;0;0;
HK0214C7;Snails;0;0;0;0;0;
HK0214C7;Others;0;0;0;0;0;
HK0214C7;Ray;0;0;1;0;1;Handline or Trap?
HK0214C7;others ongezea hapo chini;0;0;0;0;0;
HK0214C8;Siganus_sutor;0;0;1;0;1;Trap or Net?
HK0214C8;Siganus_stellatus;0;1;0;0;1;Trap or Net?
HK0214C8;Lethrinus_lentjan;0;1;0;0;1;Trap or Net?
HK0214C8;Lethrinus_borbonicus;0;0;1;0;1;Trap or Net?
HK0214C8;Lethrinus_harak;0;0;1;0;1;Trap or Net?
HK0214C8;Lethrinus_variegatus;;;;0;0;
HK0214C8;Lethrinus_mahsena;0;1;0;0;1;Trap or Net?
HK0214C8;Monodactylus_argentus;1;1;;0;2;
HK0214C8;Lutjanus_fulviflamma;0;0;1;0;1;Trap or Net?
HK0214C8;Scarus_ghobban;0;1;0;0;1;Trap or Net?
HK0214C8;Hipposcarus_harid;0;0;1;0;1;Trap or Net?
HK0214C8;Calatomus_carolinus;0;0;1;0;1;Trap or Net?
HK0214C8;Leptoscarus_vaigiensis;0;0;1;0;1;Trap or Net?
HK0214C8;Plectorhinchus_gibbus;0;0;1;0;1;Trap or Net?
HK0214C8;Acanthurus_spp;1;0;0;0;1;none
HK0214C8;Serranidae;;;;0;0;
HK0214C8;Mullidae;;;;0;0;
HK0214C8;Balistidae;1;0;0;0;1;none
HK0214C8;Mugilidae;1;0;0;0;1;none
HK0214C8;Belonidae;1;0;0;0;1;none
HK0214C8;Chirocentridae;1;0;0;0;1;none
HK0214C8;Sphyraenidae;1;0;0;0;1;none
HK0214C8;Caesionidae;1;0;0;0;1;none
HK0214C8;Sardinella_spp;1;0;0;0;1;none
HK0214C8;Anguilliformes;;;;0;0;
HK0214C8;Rhinobatidae;1;0;0;0;1;none
HK0214C8;Octopus;1;0;0;0;1;none
HK0214C8;Squids;1;0;0;0;1;none
HK0214C8;Crabs_Lobsters;1;0;0;0;1;none
HK0214C8;Snails;1;0;0;0;1;none
HK0214C8;Others;1;0;0;0;1;none
HK0214C8;Ray;1;0;0;0;1;none
HK0214C8;others ongezea hapo chini;;;;0;0;
HK0214C9;Siganus_sutor;0;1;0;0;1;Gillnet?
HK0214C9;Siganus_stellatus;;;;0;0;
HK0214C9;Lethrinus_lentjan;0;0;1;0;1;Gillnet?
HK0214C9;Lethrinus_borbonicus;0;0;1;0;1;Gillnet?
HK0214C9;Lethrinus_harak;0;0;1;0;1;Gillnet?
HK0214C9;Lethrinus_variegatus;0;0;1;0;1;Gillnet?
HK0214C9;Lethrinus_mahsena;0;0;1;0;1;Gillnet?
HK0214C9;Monodactylus_argentus;0;1;0;0;1;Gillnet?
HK0214C9;Lutjanus_fulviflamma;;;;0;0;
HK0214C9;Scarus_ghobban;;;;0;0;
HK0214C9;Hipposcarus_harid;0;1;0;0;1;Gillnet?
HK0214C9;Calatomus_carolinus;0;0;1;0;1;Gillnet?
HK0214C9;Leptoscarus_vaigiensis;0;0;1;0;1;Gillnet?
HK0214C9;Plectorhinchus_gibbus;0;1;0;0;1;Gillnet?
HK0214C9;Acanthurus_spp;;;;0;0;
HK0214C9;Serranidae;;;;0;0;
HK0214C9;Mullidae;;;;0;0;
HK0214C9;Balistidae;;;;0;0;
HK0214C9;Mugilidae;;;;0;0;
HK0214C9;Belonidae;0;1;0;0;1;Gillnet?
HK0214C9;Chirocentridae;0;1;0;0;1;Gillnet?
HK0214C9;Sphyraenidae;0;1;0;0;1;Gillnet?
HK0214C9;Caesionidae;0;0;1;0;1;Gillnet?
HK0214C9;Sardinella_spp;1;;1;0;2;
HK0214C9;Anguilliformes;;;;0;0;
HK0214C9;Rhinobatidae;1;0;0;0;1;none
HK0214C9;Octopus;1;0;0;0;1;none
HK0214C9;Squids;0;1;0;0;1;Gillnet?
HK0214C9;Crabs_Lobsters;1;0;0;0;1;none
HK0214C9;Snails;1;0;0;0;1;none
HK0214C9;Others;;;;0;0;
HK0214C9;Ray;1;0;0;0;1;none
HK0214C9;others ongezea hapo chini;1;0;0;0;1;none
HK0214C10;Siganus_sutor;0;0;1;0;1;Trap
HK0214C10;Siganus_stellatus;0;1;0;0;1;Trap
HK0214C10;Lethrinus_lentjan;0;1;0;0;1;Trap
HK0214C10;Lethrinus_borbonicus;0;0;0;0;0;
HK0214C10;Lethrinus_harak;0;1;1;0;2;
HK0214C10;Lethrinus_variegatus;0;1;0;0;1;Trap
HK0214C10;Lethrinus_mahsena;1;0;0;0;1;none
HK0214C10;Monodactylus_argentus;1;0;0;0;1;none
HK0214C10;Lutjanus_fulviflamma;0;0;1;0;1;Trap
HK0214C10;Scarus_ghobban;0;0;1;0;1;Trap
HK0214C10;Hipposcarus_harid;0;0;1;0;1;Trap
HK0214C10;Calatomus_carolinus;0;0;1;0;1;Trap
HK0214C10;Leptoscarus_vaigiensis;0;0;0;0;0;
HK0214C10;Plectorhinchus_gibbus;0;0;1;0;1;Trap
HK0214C10;Acanthurus_spp;0;1;0;0;1;Trap
HK0214C10;Serranidae;0;1;0;0;1;Trap
HK0214C10;Mullidae;0;0;1;0;1;Trap
HK0214C10;Balistidae;1;0;0;0;1;none
HK0214C10;Mugilidae;1;0;0;0;1;none
HK0214C10;Belonidae;1;0;0;0;1;none
HK0214C10;Chirocentridae;1;0;0;0;1;none
HK0214C10;Sphyraenidae;1;0;0;0;1;none
HK0214C10;Caesionidae;1;0;0;0;1;none
HK0214C10;Sardinella_spp;1;0;0;0;1;none
HK0214C10;Anguilliformes;0;0;0;0;0;
HK0214C10;Rhinobatidae;1;0;0;0;1;none
HK0214C10;Octopus;1;0;0;0;1;none
HK0214C10;Squids;1;0;0;0;1;none
HK0214C10;Crabs_Lobsters;1;0;0;0;1;none
HK0214C10;Snails;1;0;0;0;1;none
HK0214C10;Others;0;0;0;0;0;
HK0214C10;Ray;1;0;0;0;1;none
HK0214C10;others ongezea hapo chini;1;0;0;0;1;
HK0220M11;Siganus_sutor;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Siganus_stellatus;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Lethrinus_lentjan;1;0;0;0;1;none
HK0220M11;Lethrinus_borbonicus;1;0;0;0;1;none
HK0220M11;Lethrinus_harak;0;0;1;0;1;Floatnet? Handline?
HK0220M11;Lethrinus_variegatus;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Lethrinus_mahsena;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Monodactylus_argentus;1;0;0;0;1;none
HK0220M11;Lutjanus_fulviflamma;0;0;1;0;1;Floatnet? Handline?
HK0220M11;Scarus_ghobban;0;0;1;0;1;Floatnet? Handline?
HK0220M11;Hipposcarus_harid;0;0;1;0;1;Floatnet? Handline?
HK0220M11;Calatomus_carolinus;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Leptoscarus_vaigiensis;;;;0;0;
HK0220M11;Plectorhinchus_gibbus;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Acanthurus_spp;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Serranidae;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Mullidae;0;0;1;0;1;Floatnet? Handline?
HK0220M11;Balistidae;0;0;1;0;1;Floatnet? Handline?
HK0220M11;Mugilidae;1;0;0;0;1;none
HK0220M11;Belonidae;1;0;0;0;1;none
HK0220M11;Chirocentridae;1;1;;0;2;
HK0220M11;Sphyraenidae;1;0;0;0;1;none
HK0220M11;Caesionidae;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Sardinella_spp;1;0;0;0;1;none
HK0220M11;Anguilliformes;;;;0;0;
HK0220M11;Rhinobatidae;1;0;0;0;1;none
HK0220M11;Octopus;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Squids;0;1;0;0;1;Floatnet? Handline?
HK0220M11;Crabs_Lobsters;;;;0;0;
HK0220M11;Snails;;;;0;0;
HK0220M11;Others;;;;0;0;
HK0220M11;Ray;1;0;0;0;1;none
HK0220M11;Diodontidae;1;0;0;0;1;none
HK0220M11;others ongezea hapo chini;1;0;0;0;1;none
HK0220M12;Siganus_sutor;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Siganus_stellatus;1;1;;0;2;
HK0220M12;Lethrinus_lentjan;1;0;0;0;1;none
HK0220M12;Lethrinus_borbonicus;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Lethrinus_harak;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Lethrinus_variegatus;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Lethrinus_mahsena;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Monodactylus_argentus;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Lutjanus_fulviflamma;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Scarus_ghobban;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Hipposcarus_harid;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Calatomus_carolinus;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Leptoscarus_vaigiensis;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Plectorhinchus_gibbus;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Acanthurus_spp;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Serranidae;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Mullidae;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Balistidae;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Mugilidae;1;0;0;0;1;none
HK0220M12;Belonidae;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Chirocentridae;1;0;0;0;1;none
HK0220M12;Sphyraenidae;0;0;1;0;1;Gillnet? Trap?
HK0220M12;Caesionidae;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Sardinella_spp;1;0;0;0;1;none
HK0220M12;Anguilliformes;;;;0;0;
HK0220M12;Rhinobatidae;1;0;0;0;1;none
HK0220M12;Octopus;1;0;0;0;1;none
HK0220M12;Squids;0;1;0;0;1;Gillnet? Trap?
HK0220M12;Crabs_Lobsters;1;0;0;0;1;none
HK0220M12;Snails;1;0;0;0;1;none
HK0220M12;Others;1;0;0;0;1;none
HK0220M12;Ray;1;0;0;0;1;none
HK0220M12;Diodontidae;1;0;0;0;1;none
HK0220M12;others ongezea hapo chini;1;0;0;0;1;none
HK0220M13;Siganus_sutor;0;0;1;0;1;Gillnet
HK0220M13;Siganus_stellatus;0;0;1;0;1;Gillnet
HK0220M13;Lethrinus_lentjan;;;;0;0;
HK0220M13;Lethrinus_borbonicus;1;0;0;0;1;none
HK0220M13;Lethrinus_harak;1;0;0;0;1;none
HK0220M13;Lethrinus_variegatus;0;1;0;0;1;Gillnet
HK0220M13;Lethrinus_mahsena;0;1;0;0;1;Gillnet
HK0220M13;Monodactylus_argentus;0;1;0;0;1;Gillnet
HK0220M13;Lutjanus_fulviflamma;;;;0;0;
HK0220M13;Scarus_ghobban;0;0;1;0;1;Gillnet
HK0220M13;Hipposcarus_harid;0;0;1;0;1;Gillnet
HK0220M13;Calatomus_carolinus;0;1;0;0;1;Gillnet
HK0220M13;Leptoscarus_vaigiensis;;;;0;0;
HK0220M13;Plectorhinchus_gibbus;1;0;0;0;1;none
HK0220M13;Acanthurus_spp;0;1;0;0;1;Gillnet
HK0220M13;Serranidae;0;0;1;0;1;Gillnet
HK0220M13;Mullidae;0;0;1;0;1;Gillnet
HK0220M13;Balistidae;;;;0;0;
HK0220M13;Mugilidae;;;;0;0;
HK0220M13;Belonidae;;;;0;0;
HK0220M13;Chirocentridae;0;0;1;0;1;Gillnet
HK0220M13;Sphyraenidae;0;0;1;0;1;Gillnet
HK0220M13;Caesionidae;1;0;0;0;1;none
HK0220M13;Sardinella_spp;;;;0;0;
HK0220M13;Anguilliformes;;;;0;0;
HK0220M13;Rhinobatidae;;;;0;0;
HK0220M13;Octopus;;;;0;0;
HK0220M13;Squids;;;;0;0;
HK0220M13;Crabs_Lobsters;;;;0;0;
HK0220M13;Snails;;;;0;0;
HK0220M13;Others;;;;0;0;
HK0220M13;Ray;1;0;0;0;1;none
HK0220M13;Diodontidae;1;0;0;0;1;none
HK0220M13;others ongezea hapo chini;;;;0;0;
HK0220M14;Siganus_sutor;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Siganus_stellatus;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Lethrinus_lentjan;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Lethrinus_borbonicus;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Lethrinus_harak;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Lethrinus_variegatus;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Lethrinus_mahsena;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Monodactylus_argentus;1;0;0;0;1;none
HK0220M14;Lutjanus_fulviflamma;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Scarus_ghobban;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Hipposcarus_harid;;;;0;0;
HK0220M14;Calatomus_carolinus;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Leptoscarus_vaigiensis;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Plectorhinchus_gibbus;;1;1;0;2;
HK0220M14;Acanthurus_spp;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Serranidae;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Mullidae;0;0;1;0;1;Dragnet? Handline?
HK0220M14;Balistidae;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Mugilidae;1;0;0;0;1;none
HK0220M14;Belonidae;1;0;0;0;1;none
HK0220M14;Chirocentridae;1;0;0;0;1;none
HK0220M14;Sphyraenidae;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Caesionidae;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Sardinella_spp;1;0;0;0;1;none
HK0220M14;Anguilliformes;;;;0;0;
HK0220M14;Rhinobatidae;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Octopus;0;1;0;0;1;Dragnet? Handline?
HK0220M14;Squids;1;0;0;0;1;none
HK0220M14;Crabs_Lobsters;1;0;0;0;1;none
HK0220M14;Snails;1;0;0;0;1;none
HK0220M14;Others;1;0;0;0;1;none
HK0220M14;Ray;1;0;0;0;1;none
HK0220M14;Diodontidae;1;0;0;0;1;none
HK0220M14;others ongezea hapo chini;1;0;0;0;1;none
HK0220M15;Siganus_sutor;;;1;0;1;Trap
HK0220M15;Siganus_stellatus;;1;;0;1;Trap
HK0220M15;Lethrinus_lentjan;;;1;0;1;Trap
HK0220M15;Lethrinus_borbonicus;;;1;0;1;Trap
HK0220M15;Lethrinus_harak;;1;;0;1;Trap
HK0220M15;Lethrinus_variegatus;;1;;0;1;Trap
HK0220M15;Lethrinus_mahsena;;1;;0;1;Trap
HK0220M15;Monodactylus_argentus;;1;;0;1;Trap
HK0220M15;Lutjanus_fulviflamma;;1;;0;1;Trap
HK0220M15;Scarus_ghobban;;;1;0;1;Trap
HK0220M15;Hipposcarus_harid;;1;;0;1;Trap
HK0220M15;Calatomus_carolinus;;1;;0;1;Trap
HK0220M15;Leptoscarus_vaigiensis;;;1;0;1;Trap
HK0220M15;Plectorhinchus_gibbus;;1;;0;1;Trap
HK0220M15;Acanthurus_spp;;1;;0;1;Trap
HK0220M15;Serranidae;1;;;0;1;none
HK0220M15;Mullidae;;;1;0;1;Trap
HK0220M15;Balistidae;;1;;0;1;Trap
HK0220M15;Mugilidae;1;;;0;1;none
HK0220M15;Belonidae;1;;;0;1;none
HK0220M15;Chirocentridae;1;;;0;1;none
HK0220M15;Sphyraenidae;1;;;0;1;none
HK0220M15;Caesionidae;1;;;0;1;none
HK0220M15;Sardinella_spp;1;;;0;1;none
HK0220M15;Anguilliformes;;;;0;0;none
HK0220M15;Rhinobatidae;1;;;0;1;none
HK0220M15;Octopus;1;;;0;1;none
HK0220M15;Squids;1;;;0;1;none
HK0220M15;Crabs_Lobsters;1;;;0;1;none
HK0220M15;Snails;1;;;0;1;none
HK0220M15;Others;1;;;0;1;none
HK0220M15;Ray;1;;;0;1;none
HK0220M15;Diodontidae;1;0;0;0;1;none
HK0220M15;others ongezea hapo chini;1;;;0;1;none
HK0221P16;Siganus_sutor;0;0;1;0;1;Trap
HK0221P16;Siganus_stellatus;0;1;0;0;1;Trap
HK0221P16;Lethrinus_lentjan;0;0;1;0;1;Trap
HK0221P16;Lethrinus_borbonicus;0;1;0;0;1;Trap
HK0221P16;Lethrinus_harak;0;1;0;0;1;Trap
HK0221P16;Lethrinus_variegatus;0;1;0;0;1;Trap
HK0221P16;Lethrinus_mahsena;0;0;1;0;1;Trap
HK0221P16;Monodactylus_argentus;1;0;0;0;1;none
HK0221P16;Lutjanus_fulviflamma;0;0;1;0;1;Trap
HK0221P16;Scarus_ghobban;0;0;1;0;1;Trap
HK0221P16;Hipposcarus_harid;0;0;1;0;1;Trap
HK0221P16;Calatomus_carolinus;0;0;1;0;1;Trap
HK0221P16;Leptoscarus_vaigiensis;0;0;1;0;1;Trap
HK0221P16;Plectorhinchus_gibbus;0;1;0;0;1;Trap
HK0221P16;Acanthurus_spp;0;0;1;0;1;Trap
HK0221P16;Serranidae;0;1;0;0;1;Trap
HK0221P16;Mullidae;0;1;0;0;1;Trap
HK0221P16;Balistidae;0;0;1;0;1;Trap
HK0221P16;Mugilidae;1;1;;0;2;
HK0221P16;Belonidae;1;0;0;0;1;none
HK0221P16;Chirocentridae;1;0;0;0;1;none
HK0221P16;Sphyraenidae;1;0;0;0;1;none
HK0221P16;Caesionidae;1;0;0;0;1;none
HK0221P16;Sardinella_spp;1;0;0;0;1;none
HK0221P16;Anguilliformes;;;;0;0;
HK0221P16;Rhinobatidae;1;0;0;0;1;none
HK0221P16;Octopus;1;0;0;0;1;none
HK0221P16;Squids;1;0;0;0;1;none
HK0221P16;Crabs_Lobsters;1;0;0;0;1;none
HK0221P16;Snails;1;0;0;0;1;none
HK0221P16;Others;1;0;0;0;1;none
HK0221P16;Ray;1;0;0;0;1;none
HK0221P16;Diodontidae;1;0;0;0;1;none
HK0221P16;others ongezea hapo chini;1;0;0;0;1;none
HK0221P17;Siganus_sutor;;;1;0;1;Handline or Trap?
HK0221P17;Siganus_stellatus;;1;;0;1;Handline or Trap?
HK0221P17;Lethrinus_lentjan;;;1;0;1;Handline or Trap?
HK0221P17;Lethrinus_borbonicus;;;1;0;1;Handline or Trap?
HK0221P17;Lethrinus_harak;1;;;0;1;none
HK0221P17;Lethrinus_variegatus;;1;;0;1;Handline or Trap?
HK0221P17;Lethrinus_mahsena;;;1;0;1;Handline or Trap?
HK0221P17;Monodactylus_argentus;1;;;0;1;none
HK0221P17;Lutjanus_fulviflamma;;;1;0;1;Handline or Trap?
HK0221P17;Scarus_ghobban;1;;;0;1;none
HK0221P17;Hipposcarus_harid;1;;;0;1;none
HK0221P17;Calatomus_carolinus;1;;;0;1;none
HK0221P17;Leptoscarus_vaigiensis;;;1;0;1;Handline or Trap?
HK0221P17;Plectorhinchus_gibbus;;;1;0;1;Handline or Trap?
HK0221P17;Acanthurus_spp;;1;;0;1;Handline or Trap?
HK0221P17;Serranidae;;1;;0;1;Handline or Trap?
HK0221P17;Mullidae;1;;;0;1;none
HK0221P17;Balistidae;1;;;0;1;none
HK0221P17;Mugilidae;1;;;0;1;none
HK0221P17;Belonidae;1;;;0;1;none
HK0221P17;Chirocentridae;1;;;0;1;none
HK0221P17;Sphyraenidae;1;;;0;1;none
HK0221P17;Caesionidae;1;;;0;1;none
HK0221P17;Sardinella_spp;1;;;0;1;none
HK0221P17;Anguilliformes;;;;0;0;
HK0221P17;Rhinobatidae;1;;;0;1;none
HK0221P17;Octopus;1;;;0;1;none
HK0221P17;Squids;1;;;0;1;none
HK0221P17;Crabs_Lobsters;1;;;0;1;none
HK0221P17;Snails;1;;;0;1;none
HK0221P17;Others;1;;;0;1;none
HK0221P17;Ray;1;;;0;1;none
HK0221P17;Diodontidae;1;;;0;1;none
HK0221P17;others ongezea hapo chini;1;;;0;1;none
HK0221P18;Siganus_sutor;;;1;0;1;Handline
HK0221P18;Siganus_stellatus;;1;;0;1;Handline
HK0221P18;Lethrinus_lentjan;;1;;0;1;Handline
HK0221P18;Lethrinus_borbonicus;;;1;0;1;Handline
HK0221P18;Lethrinus_harak;;;1;0;1;Handline
HK0221P18;Lethrinus_variegatus;;1;;0;1;Handline
HK0221P18;Lethrinus_mahsena;;;1;0;1;Handline
HK0221P18;Monodactylus_argentus;1;;;0;1;none
HK0221P18;Lutjanus_fulviflamma;;;;0;0;
HK0221P18;Scarus_ghobban;1;;;0;1;none
HK0221P18;Hipposcarus_harid;1;;;0;1;none
HK0221P18;Calatomus_carolinus;1;;;0;1;none
HK0221P18;Leptoscarus_vaigiensis;;1;;0;1;Handline
HK0221P18;Plectorhinchus_gibbus;1;;;0;1;none
HK0221P18;Acanthurus_spp;;1;;0;1;Handline
HK0221P18;Serranidae;;1;;0;1;Handline
HK0221P18;Mullidae;;1;;0;1;Handline
HK0221P18;Balistidae;;1;;0;1;Handline
HK0221P18;Mugilidae;1;;;0;1;none
HK0221P18;Belonidae;1;;;0;1;none
HK0221P18;Chirocentridae;1;;;0;1;none
HK0221P18;Sphyraenidae;1;;;0;1;none
HK0221P18;Caesionidae;1;;;0;1;none
HK0221P18;Sardinella_spp;1;;;0;1;none
HK0221P18;Anguilliformes;;;;0;0;
HK0221P18;Rhinobatidae;1;;;0;1;none
HK0221P18;Octopus;1;;;0;1;none
HK0221P18;Squids;;;;0;0;
HK0221P18;Crabs_Lobsters;1;1;;0;2;
HK0221P18;Snails;1;;;0;1;none
HK0221P18;Others;1;;;0;1;none
HK0221P18;Ray;1;;;0;1;none
HK0221P18;Diodontidae;1;;;0;1;none
HK0221P18;others ongezea hapo chini;1;;;0;1;none
HK0221P19;Siganus_sutor;0;0;1;0;1;Handline
HK0221P19;Siganus_stellatus;0;0;1;0;1;Handline
HK0221P19;Lethrinus_lentjan;0;1;0;0;1;Handline
HK0221P19;Lethrinus_borbonicus;0;0;1;0;1;Handline
HK0221P19;Lethrinus_harak;0;0;1;0;1;Handline
HK0221P19;Lethrinus_variegatus;0;0;1;0;1;Handline
HK0221P19;Lethrinus_mahsena;0;1;0;0;1;Handline
HK0221P19;Monodactylus_argentus;1;0;0;0;1;none
HK0221P19;Lutjanus_fulviflamma;;1;1;0;2;
HK0221P19;Scarus_ghobban;;;;0;0;
HK0221P19;Hipposcarus_harid;0;1;0;0;1;Handline
HK0221P19;Calatomus_carolinus;;;;0;0;
HK0221P19;Leptoscarus_vaigiensis;0;1;0;0;1;Handline
HK0221P19;Plectorhinchus_gibbus;1;1;;0;2;
HK0221P19;Acanthurus_spp;0;1;0;0;1;Handline
HK0221P19;Serranidae;0;1;0;0;1;Handline
HK0221P19;Mullidae;0;1;0;0;1;Handline
HK0221P19;Balistidae;0;1;0;0;1;Handline
HK0221P19;Mugilidae;1;0;0;0;1;none
HK0221P19;Belonidae;1;0;0;0;1;none
HK0221P19;Chirocentridae;0;1;0;0;1;Handline
HK0221P19;Sphyraenidae;1;0;0;0;1;none
HK0221P19;Caesionidae;1;0;0;0;1;none
HK0221P19;Sardinella_spp;1;0;0;0;1;none
HK0221P19;Anguilliformes;;;;0;0;
HK0221P19;Rhinobatidae;1;0;0;0;1;none
HK0221P19;Octopus;1;0;0;0;1;none
HK0221P19;Squids;0;1;0;0;1;Handline
HK0221P19;Crabs_Lobsters;1;0;0;0;1;none
HK0221P19;Snails;1;0;0;0;1;none
HK0221P19;Others;1;0;0;0;1;none
HK0221P19;Ray;1;0;0;0;1;none
HK0221P19;Diodontidae;;;;0;0;
HK0221P19;others ongezea hapo chini;1;0;0;0;1;none
HK0221P20;Siganus_sutor;0;1;0;0;1;Spear or Dragnet?
HK0221P20;Siganus_stellatus;0;1;0;0;1;Spear or Dragnet?
HK0221P20;Lethrinus_lentjan;1;0;0;0;1;none
HK0221P20;Lethrinus_borbonicus;1;0;0;0;1;none
HK0221P20;Lethrinus_harak;0;1;0;0;1;Spear or Dragnet?
HK0221P20;Lethrinus_variegatus;1;0;0;0;1;none
HK0221P20;Lethrinus_mahsena;;;;0;0;
HK0221P20;Monodactylus_argentus;0;1;0;0;1;Spear or Dragnet?
HK0221P20;Lutjanus_fulviflamma;;;;0;0;
HK0221P20;Scarus_ghobban;0;1;0;0;1;Spear or Dragnet?
HK0221P20;Hipposcarus_harid;0;1;0;0;1;Spear or Dragnet?
HK0221P20;Calatomus_carolinus;0;0;1;0;1;Spear or Dragnet?
HK0221P20;Leptoscarus_vaigiensis;;;;0;0;
HK0221P20;Plectorhinchus_gibbus;0;0;1;0;1;Spear or Dragnet?
HK0221P20;Acanthurus_spp;0;0;1;0;1;Spear or Dragnet?
HK0221P20;Serranidae;0;0;1;0;1;Spear or Dragnet?
HK0221P20;Mullidae;1;0;0;0;1;none
HK0221P20;Balistidae;1;;1;0;2;
HK0221P20;Mugilidae;1;0;0;0;1;none
HK0221P20;Belonidae;1;0;0;0;1;none
HK0221P20;Chirocentridae;1;0;0;0;1;none
